,person,offer_id,offer received,offer viewed,offer completed,valid,duration
32203,8636,9b98b8c7a33c4b65b9aebfe6a799e6d9,0.0,1.25,5.0,True,7
32204,8637,2906b810c7d4411798c6938adc9daaa5,0.0,2.25,23.75,False,7
32205,8637,3f207df678b143eea3cee63160fa8bed,14.0,,,False,4
32206,8637,5a8bc65990b245e5a138643cd4eb9837,24.0,24.25,,False,3
32207,8637,9b98b8c7a33c4b65b9aebfe6a799e6d9,7.0,12.5,10.0,False,7
32208,8637,ae264e3637204a6fb9bb56bc8210ddfd,21.0,22.25,23.75,True,7
32209,8638,0b1e1539f2cc45b7b9fa7c272da2e1d7,0.0,5.75,6.25,True,10
32210,8638,2298d6c36e964ae4a3e7e9706d1fb8c2,24.0,25.5,26.5,True,7
32211,8638,3f207df678b143eea3cee63160fa8bed,14.0,15.75,,False,4
32212,8638,f19421c1d4aa40978ebb69ca19b0e20d,7.0,7.25,8.0,True,5
32213,8639,4d5c57ea9a6940dd891ad53e9dbe8da0,14.0,14.0,17.0,True,5
32214,8639,f19421c1d4aa40978ebb69ca19b0e20d,24.0,24.0,28.5,True,5
32215,8640,0b1e1539f2cc45b7b9fa7c272da2e1d7,0.0,23.25,15.0,False,10
32216,8640,f19421c1d4aa40978ebb69ca19b0e20d,14.0,15.0,15.0,True,5
32217,8641,2298d6c36e964ae4a3e7e9706d1fb8c2,24.0,24.25,,False,7
32218,8641,5a8bc65990b245e5a138643cd4eb9837,14.0,14.0,,False,3
32219,8641,ae264e3637204a6fb9bb56bc8210ddfd,21.0,,21.5,False,7
32220,8641,fafdcd668e3743c1bb461111dcafc2a4,17.0,17.75,18.0,True,10
32221,8642,2906b810c7d4411798c6938adc9daaa5,14.0,18.25,14.0,False,7
32222,8642,4d5c57ea9a6940dd891ad53e9dbe8da0,24.0,24.0,25.75,True,5
32223,8642,ae264e3637204a6fb9bb56bc8210ddfd,7.0,7.5,14.0,True,7
32224,8642,f19421c1d4aa40978ebb69ca19b0e20d,21.0,22.25,25.75,True,5
32225,8642,fafdcd668e3743c1bb461111dcafc2a4,0.0,0.25,,False,10
32226,8643,2298d6c36e964ae4a3e7e9706d1fb8c2,21.0,21.25,21.5,True,7
32227,8643,5a8bc65990b245e5a138643cd4eb9837,17.0,19.5,,False,3
32228,8643,9b98b8c7a33c4b65b9aebfe6a799e6d9,14.0,14.25,14.25,True,7
32229,8644,2906b810c7d4411798c6938adc9daaa5,0.0,14.75,,False,7
32230,8644,9b98b8c7a33c4b65b9aebfe6a799e6d9,7.0,,,False,7
32231,8644,f19421c1d4aa40978ebb69ca19b0e20d,17.0,17.0,,False,5
32232,8645,2906b810c7d4411798c6938adc9daaa5,24.0,26.25,,False,7
32233,8645,5a8bc65990b245e5a138643cd4eb9837,17.0,19.0,,False,3
32234,8645,9b98b8c7a33c4b65b9aebfe6a799e6d9,21.0,23.25,,False,7
32235,8645,fafdcd668e3743c1bb461111dcafc2a4,0.0,0.25,,False,10
32236,8646,0b1e1539f2cc45b7b9fa7c272da2e1d7,17.0,,,False,10
32237,8646,9b98b8c7a33c4b65b9aebfe6a799e6d9,24.0,29.0,27.25,False,7
32238,8647,0b1e1539f2cc45b7b9fa7c272da2e1d7,7.0,13.75,,False,10
32239,8647,2906b810c7d4411798c6938adc9daaa5,0.0,0.0,2.0,True,7
32240,8647,ae264e3637204a6fb9bb56bc8210ddfd,14.0,17.25,14.0,False,7
32241,8647,f19421c1d4aa40978ebb69ca19b0e20d,21.0,21.25,23.25,True,5
32242,8648,2906b810c7d4411798c6938adc9daaa5,0.0,0.5,,False,7
32243,8648,3f207df678b143eea3cee63160fa8bed,24.0,25.5,,False,4
32244,8648,4d5c57ea9a6940dd891ad53e9dbe8da0,17.0,18.25,19.0,True,5
32245,8649,0b1e1539f2cc45b7b9fa7c272da2e1d7,17.0,18.75,,False,10
32246,8649,2298d6c36e964ae4a3e7e9706d1fb8c2,0.0,0.0,,False,7
32247,8649,ae264e3637204a6fb9bb56bc8210ddfd,24.0,24.25,,False,7
32248,8649,fafdcd668e3743c1bb461111dcafc2a4,7.0,7.25,,False,10
32249,8650,0b1e1539f2cc45b7b9fa7c272da2e1d7,14.0,14.0,,False,10
32250,8650,4d5c57ea9a6940dd891ad53e9dbe8da0,0.0,0.25,,False,5
32251,8650,9b98b8c7a33c4b65b9aebfe6a799e6d9,7.0,7.0,,False,7
32252,8651,2298d6c36e964ae4a3e7e9706d1fb8c2,24.0,24.25,24.0,False,7
32253,8651,3f207df678b143eea3cee63160fa8bed,21.0,21.25,,False,4
32254,8651,4d5c57ea9a6940dd891ad53e9dbe8da0,7.0,8.5,,False,5
32255,8651,5a8bc65990b245e5a138643cd4eb9837,17.0,19.5,,False,3
32256,8651,ae264e3637204a6fb9bb56bc8210ddfd,0.0,0.75,,False,7
32257,8651,f19421c1d4aa40978ebb69ca19b0e20d,14.0,14.75,14.5,False,5
32258,8652,0b1e1539f2cc45b7b9fa7c272da2e1d7,21.0,,22.0,False,10
32259,8652,2298d6c36e964ae4a3e7e9706d1fb8c2,0.0,0.0,1.0,True,7
32260,8652,2906b810c7d4411798c6938adc9daaa5,14.0,14.25,14.5,True,7
32261,8652,3f207df678b143eea3cee63160fa8bed,17.0,17.75,,False,4
32262,8652,9b98b8c7a33c4b65b9aebfe6a799e6d9,7.0,7.0,7.25,True,7
32263,8652,ae264e3637204a6fb9bb56bc8210ddfd,24.0,24.0,26.0,True,7
32264,8653,2298d6c36e964ae4a3e7e9706d1fb8c2,14.0,15.0,16.5,True,7
32265,8653,4d5c57ea9a6940dd891ad53e9dbe8da0,17.0,17.25,20.25,True,5
32266,8653,5a8bc65990b245e5a138643cd4eb9837,21.0,22.25,,False,3
32267,8653,ae264e3637204a6fb9bb56bc8210ddfd,24.0,,,False,7
32268,8653,f19421c1d4aa40978ebb69ca19b0e20d,0.0,1.5,3.0,True,5
32269,8654,2906b810c7d4411798c6938adc9daaa5,17.0,,18.25,False,7
32270,8654,4d5c57ea9a6940dd891ad53e9dbe8da0,24.0,24.75,25.75,True,5
32271,8654,ae264e3637204a6fb9bb56bc8210ddfd,0.0,2.0,,False,7
32272,8654,fafdcd668e3743c1bb461111dcafc2a4,21.0,22.75,23.0,True,10
32273,8655,0b1e1539f2cc45b7b9fa7c272da2e1d7,7.0,7.0,,False,10
32274,8655,2298d6c36e964ae4a3e7e9706d1fb8c2,21.0,21.0,,False,7
32275,8655,2906b810c7d4411798c6938adc9daaa5,14.0,,,False,7
32276,8655,f19421c1d4aa40978ebb69ca19b0e20d,17.0,17.25,17.75,True,5
32277,8655,fafdcd668e3743c1bb461111dcafc2a4,0.0,0.0,,False,10
32278,8656,2906b810c7d4411798c6938adc9daaa5,24.0,24.0,26.5,True,7
32279,8656,f19421c1d4aa40978ebb69ca19b0e20d,14.0,14.5,,False,5
32280,8656,fafdcd668e3743c1bb461111dcafc2a4,0.0,0.75,,False,10
32281,8657,3f207df678b143eea3cee63160fa8bed,21.0,21.25,,False,4
32282,8657,9b98b8c7a33c4b65b9aebfe6a799e6d9,14.0,15.25,15.5,True,7
32283,8658,2298d6c36e964ae4a3e7e9706d1fb8c2,7.0,7.0,7.75,True,7
32284,8658,3f207df678b143eea3cee63160fa8bed,24.0,,,False,4
32285,8658,9b98b8c7a33c4b65b9aebfe6a799e6d9,17.0,,21.25,False,7
32286,8658,ae264e3637204a6fb9bb56bc8210ddfd,14.0,,21.25,False,7
32287,8658,f19421c1d4aa40978ebb69ca19b0e20d,0.0,3.5,,False,5
32288,8659,0b1e1539f2cc45b7b9fa7c272da2e1d7,21.0,22.5,,False,10
32289,8659,4d5c57ea9a6940dd891ad53e9dbe8da0,17.0,17.75,,False,5
32290,8659,5a8bc65990b245e5a138643cd4eb9837,7.0,10.5,,False,3
32291,8659,fafdcd668e3743c1bb461111dcafc2a4,0.0,4.0,1.0,False,10
32292,8660,0b1e1539f2cc45b7b9fa7c272da2e1d7,14.0,,,False,10
32293,8660,2298d6c36e964ae4a3e7e9706d1fb8c2,21.0,21.0,,False,7
32294,8660,2906b810c7d4411798c6938adc9daaa5,0.0,,,False,7
32295,8660,fafdcd668e3743c1bb461111dcafc2a4,7.0,8.5,,False,10
32296,8661,2298d6c36e964ae4a3e7e9706d1fb8c2,0.0,0.0,12.0,False,7
32297,8661,3f207df678b143eea3cee63160fa8bed,24.0,24.0,,False,4
32298,8661,fafdcd668e3743c1bb461111dcafc2a4,17.0,17.0,18.25,True,10
32299,8662,2906b810c7d4411798c6938adc9daaa5,21.0,,,False,7
32300,8662,3f207df678b143eea3cee63160fa8bed,14.0,,,False,4
32301,8662,fafdcd668e3743c1bb461111dcafc2a4,7.0,7.25,8.75,True,10
32302,8663,2298d6c36e964ae4a3e7e9706d1fb8c2,21.0,21.0,23.5,True,7
32303,8663,5a8bc65990b245e5a138643cd4eb9837,0.0,18.25,,False,3
32304,8663,ae264e3637204a6fb9bb56bc8210ddfd,24.0,,25.0,False,7
32305,8664,2298d6c36e964ae4a3e7e9706d1fb8c2,24.0,24.0,,False,7
32306,8664,4d5c57ea9a6940dd891ad53e9dbe8da0,17.0,17.25,,False,5
32307,8664,9b98b8c7a33c4b65b9aebfe6a799e6d9,21.0,,,False,7
32308,8664,fafdcd668e3743c1bb461111dcafc2a4,14.0,14.5,,False,10
32309,8665,0b1e1539f2cc45b7b9fa7c272da2e1d7,0.0,,,False,10
32310,8665,2298d6c36e964ae4a3e7e9706d1fb8c2,24.0,25.25,,False,7
32311,8665,5a8bc65990b245e5a138643cd4eb9837,21.0,21.0,,False,3
32312,8665,9b98b8c7a33c4b65b9aebfe6a799e6d9,17.0,,23.0,False,7
32313,8665,f19421c1d4aa40978ebb69ca19b0e20d,7.0,8.5,,False,5
32314,8666,2298d6c36e964ae4a3e7e9706d1fb8c2,24.0,25.0,26.0,True,7
32315,8666,3f207df678b143eea3cee63160fa8bed,0.0,4.5,,False,4
32316,8666,ae264e3637204a6fb9bb56bc8210ddfd,17.0,18.0,,False,7
32317,8666,f19421c1d4aa40978ebb69ca19b0e20d,7.0,8.0,,False,5
32318,8667,2298d6c36e964ae4a3e7e9706d1fb8c2,21.0,21.0,,False,7
32319,8667,4d5c57ea9a6940dd891ad53e9dbe8da0,17.0,17.25,,False,5
32320,8667,5a8bc65990b245e5a138643cd4eb9837,7.0,7.0,,False,3
32321,8667,9b98b8c7a33c4b65b9aebfe6a799e6d9,24.0,29.25,,False,7
32322,8667,f19421c1d4aa40978ebb69ca19b0e20d,14.0,14.75,,False,5
32323,8668,0b1e1539f2cc45b7b9fa7c272da2e1d7,17.0,,,False,10
32324,8668,2298d6c36e964ae4a3e7e9706d1fb8c2,0.0,1.75,21.0,False,7
32325,8668,3f207df678b143eea3cee63160fa8bed,21.0,,,False,4
32326,8668,5a8bc65990b245e5a138643cd4eb9837,7.0,8.75,,False,3
32327,8669,2298d6c36e964ae4a3e7e9706d1fb8c2,17.0,17.5,21.5,True,7
32328,8669,2906b810c7d4411798c6938adc9daaa5,0.0,,,False,7
32329,8669,4d5c57ea9a6940dd891ad53e9dbe8da0,7.0,25.25,8.0,False,5
32330,8669,9b98b8c7a33c4b65b9aebfe6a799e6d9,14.0,,15.5,False,7
32331,8670,0b1e1539f2cc45b7b9fa7c272da2e1d7,17.0,,,False,10
32332,8670,2298d6c36e964ae4a3e7e9706d1fb8c2,24.0,25.25,,False,7
32333,8670,2906b810c7d4411798c6938adc9daaa5,14.0,21.0,,False,7
32334,8670,5a8bc65990b245e5a138643cd4eb9837,0.0,0.5,,False,3
32335,8671,5a8bc65990b245e5a138643cd4eb9837,14.0,15.0,,False,3
32336,8671,9b98b8c7a33c4b65b9aebfe6a799e6d9,7.0,7.25,7.25,True,7
32337,8671,fafdcd668e3743c1bb461111dcafc2a4,0.0,1.25,1.0,False,10
32338,8672,4d5c57ea9a6940dd891ad53e9dbe8da0,21.0,22.5,23.0,True,5
32339,8672,5a8bc65990b245e5a138643cd4eb9837,17.0,20.25,,False,3
32340,8672,fafdcd668e3743c1bb461111dcafc2a4,0.0,1.75,23.0,False,10
32341,8673,0b1e1539f2cc45b7b9fa7c272da2e1d7,17.0,,,False,10
32342,8673,2906b810c7d4411798c6938adc9daaa5,0.0,,,False,7
32343,8673,4d5c57ea9a6940dd891ad53e9dbe8da0,24.0,24.25,,False,5
32344,8673,9b98b8c7a33c4b65b9aebfe6a799e6d9,14.0,,,False,7
32345,8673,ae264e3637204a6fb9bb56bc8210ddfd,7.0,7.0,11.75,True,7
32346,8674,2298d6c36e964ae4a3e7e9706d1fb8c2,21.0,,27.5,False,7
32347,8674,2906b810c7d4411798c6938adc9daaa5,14.0,,,False,7
32348,8674,4d5c57ea9a6940dd891ad53e9dbe8da0,24.0,24.5,,False,5
32349,8674,ae264e3637204a6fb9bb56bc8210ddfd,17.0,19.5,,False,7
32350,8675,0b1e1539f2cc45b7b9fa7c272da2e1d7,17.0,17.25,25.75,True,10
32351,8675,5a8bc65990b245e5a138643cd4eb9837,7.0,7.25,,False,3
32352,8675,f19421c1d4aa40978ebb69ca19b0e20d,0.0,0.0,2.25,True,5
32353,8676,0b1e1539f2cc45b7b9fa7c272da2e1d7,21.0,,25.75,False,10
32354,8676,2298d6c36e964ae4a3e7e9706d1fb8c2,0.0,1.0,1.5,True,7
32355,8676,2906b810c7d4411798c6938adc9daaa5,17.0,,21.5,False,7
32356,8676,3f207df678b143eea3cee63160fa8bed,7.0,13.75,,False,4
32357,8676,9b98b8c7a33c4b65b9aebfe6a799e6d9,14.0,,,False,7
32358,8677,2298d6c36e964ae4a3e7e9706d1fb8c2,24.0,,26.0,False,7
32359,8677,3f207df678b143eea3cee63160fa8bed,21.0,,,False,4
32360,8677,9b98b8c7a33c4b65b9aebfe6a799e6d9,0.0,0.25,1.0,True,7
32361,8677,f19421c1d4aa40978ebb69ca19b0e20d,7.0,8.5,8.75,True,5
32362,8677,fafdcd668e3743c1bb461111dcafc2a4,17.0,19.0,17.5,False,10
32363,8678,0b1e1539f2cc45b7b9fa7c272da2e1d7,21.0,,,False,10
32364,8678,2298d6c36e964ae4a3e7e9706d1fb8c2,0.0,1.0,4.75,True,7
32365,8678,4d5c57ea9a6940dd891ad53e9dbe8da0,7.0,7.25,,False,5
32366,8679,3f207df678b143eea3cee63160fa8bed,7.0,,,False,4
32367,8679,5a8bc65990b245e5a138643cd4eb9837,0.0,1.0,,False,3
32368,8679,f19421c1d4aa40978ebb69ca19b0e20d,17.0,17.0,21.5,True,5
32369,8680,2298d6c36e964ae4a3e7e9706d1fb8c2,17.0,19.25,23.75,True,7
32370,8680,2906b810c7d4411798c6938adc9daaa5,7.0,,13.5,False,7
32371,8680,3f207df678b143eea3cee63160fa8bed,0.0,2.75,,False,4
32372,8680,fafdcd668e3743c1bb461111dcafc2a4,21.0,21.0,23.75,True,10
32373,8681,2906b810c7d4411798c6938adc9daaa5,17.0,17.25,,False,7
32374,8681,3f207df678b143eea3cee63160fa8bed,14.0,15.0,,False,4
32375,8681,f19421c1d4aa40978ebb69ca19b0e20d,7.0,7.25,,False,5
32376,8681,fafdcd668e3743c1bb461111dcafc2a4,21.0,21.25,24.5,True,10
32377,8682,0b1e1539f2cc45b7b9fa7c272da2e1d7,14.0,29.75,15.0,False,10
32378,8682,2298d6c36e964ae4a3e7e9706d1fb8c2,21.0,22.0,23.25,True,7
32379,8682,5a8bc65990b245e5a138643cd4eb9837,0.0,0.75,,False,3
32380,8682,fafdcd668e3743c1bb461111dcafc2a4,7.0,7.0,7.5,True,10
32381,8683,3f207df678b143eea3cee63160fa8bed,17.0,,,False,4
32382,8683,5a8bc65990b245e5a138643cd4eb9837,21.0,21.5,,False,3
32383,8683,ae264e3637204a6fb9bb56bc8210ddfd,7.0,7.5,,False,7
32384,8683,f19421c1d4aa40978ebb69ca19b0e20d,0.0,0.25,,False,5
32385,8683,fafdcd668e3743c1bb461111dcafc2a4,24.0,24.0,26.5,True,10
32386,8684,0b1e1539f2cc45b7b9fa7c272da2e1d7,21.0,,,False,10
32387,8684,4d5c57ea9a6940dd891ad53e9dbe8da0,7.0,7.25,7.75,True,5
32388,8684,5a8bc65990b245e5a138643cd4eb9837,14.0,,,False,3
32389,8684,f19421c1d4aa40978ebb69ca19b0e20d,0.0,0.0,1.25,True,5
32390,8685,4d5c57ea9a6940dd891ad53e9dbe8da0,17.0,18.5,19.5,True,5
32391,8685,ae264e3637204a6fb9bb56bc8210ddfd,0.0,1.0,0.5,False,7
32392,8685,fafdcd668e3743c1bb461111dcafc2a4,21.0,21.25,22.25,True,10
32393,8686,2906b810c7d4411798c6938adc9daaa5,17.0,21.25,19.0,False,7
32394,8686,3f207df678b143eea3cee63160fa8bed,7.0,,,False,4
32395,8686,5a8bc65990b245e5a138643cd4eb9837,14.0,14.25,,False,3
32396,8686,9b98b8c7a33c4b65b9aebfe6a799e6d9,24.0,,,False,7
32397,8687,2906b810c7d4411798c6938adc9daaa5,17.0,,23.0,False,7
32398,8687,3f207df678b143eea3cee63160fa8bed,14.0,16.0,,False,4
32399,8687,f19421c1d4aa40978ebb69ca19b0e20d,7.0,8.0,8.25,True,5
32400,8688,4d5c57ea9a6940dd891ad53e9dbe8da0,14.0,14.25,,False,5
32401,8688,f19421c1d4aa40978ebb69ca19b0e20d,7.0,7.25,,False,5
32402,8689,2298d6c36e964ae4a3e7e9706d1fb8c2,21.0,21.25,21.0,False,7
32403,8689,2906b810c7d4411798c6938adc9daaa5,7.0,,,False,7
32404,8689,3f207df678b143eea3cee63160fa8bed,17.0,,,False,4
32405,8689,9b98b8c7a33c4b65b9aebfe6a799e6d9,14.0,,18.5,False,7
32406,8689,ae264e3637204a6fb9bb56bc8210ddfd,0.0,5.0,,False,7
32407,8690,0b1e1539f2cc45b7b9fa7c272da2e1d7,24.0,,,False,10
32408,8690,4d5c57ea9a6940dd891ad53e9dbe8da0,14.0,14.25,,False,5
32409,8690,ae264e3637204a6fb9bb56bc8210ddfd,0.0,2.0,,False,7
32410,8690,fafdcd668e3743c1bb461111dcafc2a4,21.0,23.5,,False,10
32411,8691,2906b810c7d4411798c6938adc9daaa5,24.0,,28.75,False,7
32412,8691,3f207df678b143eea3cee63160fa8bed,17.0,,,False,4
32413,8691,5a8bc65990b245e5a138643cd4eb9837,0.0,6.5,,False,3
32414,8691,9b98b8c7a33c4b65b9aebfe6a799e6d9,7.0,10.25,7.0,False,7
32415,8691,fafdcd668e3743c1bb461111dcafc2a4,14.0,15.0,,False,10
32416,8692,4d5c57ea9a6940dd891ad53e9dbe8da0,7.0,7.25,,False,5
32417,8692,5a8bc65990b245e5a138643cd4eb9837,17.0,18.25,,False,3
32418,8692,ae264e3637204a6fb9bb56bc8210ddfd,21.0,21.5,,False,7
32419,8692,fafdcd668e3743c1bb461111dcafc2a4,24.0,24.0,,False,10
32420,8693,3f207df678b143eea3cee63160fa8bed,7.0,7.0,,False,4
32421,8693,ae264e3637204a6fb9bb56bc8210ddfd,0.0,0.25,2.0,True,7
32422,8693,f19421c1d4aa40978ebb69ca19b0e20d,17.0,17.0,17.5,True,5
32423,8694,0b1e1539f2cc45b7b9fa7c272da2e1d7,17.0,,17.75,False,10
32424,8694,5a8bc65990b245e5a138643cd4eb9837,24.0,,,False,3
32425,8694,9b98b8c7a33c4b65b9aebfe6a799e6d9,14.0,14.25,14.25,True,7
32426,8694,fafdcd668e3743c1bb461111dcafc2a4,7.0,10.0,10.5,True,10
32427,8695,2906b810c7d4411798c6938adc9daaa5,17.0,17.5,23.0,True,7
32428,8695,9b98b8c7a33c4b65b9aebfe6a799e6d9,24.0,24.75,25.0,True,7
32429,8695,ae264e3637204a6fb9bb56bc8210ddfd,7.0,,,False,7
32430,8696,0b1e1539f2cc45b7b9fa7c272da2e1d7,7.0,7.0,10.5,True,10
32431,8696,2906b810c7d4411798c6938adc9daaa5,14.0,14.0,18.0,True,7
32432,8696,3f207df678b143eea3cee63160fa8bed,21.0,21.5,,False,4
32433,8696,9b98b8c7a33c4b65b9aebfe6a799e6d9,17.0,17.25,18.0,True,7
32434,8696,ae264e3637204a6fb9bb56bc8210ddfd,0.0,0.5,0.0,False,7
32435,8697,0b1e1539f2cc45b7b9fa7c272da2e1d7,14.0,,,False,10
32436,8697,2298d6c36e964ae4a3e7e9706d1fb8c2,21.0,21.5,24.25,True,7
32437,8697,2906b810c7d4411798c6938adc9daaa5,7.0,8.75,,False,7
32438,8697,3f207df678b143eea3cee63160fa8bed,0.0,0.75,,False,4
32439,8698,2906b810c7d4411798c6938adc9daaa5,21.0,,26.5,False,7
32440,8698,3f207df678b143eea3cee63160fa8bed,24.0,24.0,,False,4
32441,8698,f19421c1d4aa40978ebb69ca19b0e20d,7.0,7.75,,False,5
32442,8699,4d5c57ea9a6940dd891ad53e9dbe8da0,17.0,17.0,,False,5
32443,8699,5a8bc65990b245e5a138643cd4eb9837,24.0,24.75,,False,3
32444,8699,fafdcd668e3743c1bb461111dcafc2a4,7.0,7.0,12.5,True,10
32445,8700,0b1e1539f2cc45b7b9fa7c272da2e1d7,0.0,1.5,2.5,True,10
32446,8700,3f207df678b143eea3cee63160fa8bed,17.0,17.75,,False,4
32447,8700,9b98b8c7a33c4b65b9aebfe6a799e6d9,21.0,21.0,22.0,True,7
32448,8700,fafdcd668e3743c1bb461111dcafc2a4,14.0,,15.75,False,10
32449,8701,0b1e1539f2cc45b7b9fa7c272da2e1d7,24.0,24.75,,False,10
32450,8701,2906b810c7d4411798c6938adc9daaa5,7.0,9.0,9.5,True,7
32451,8701,4d5c57ea9a6940dd891ad53e9dbe8da0,21.0,22.25,25.0,True,5
32452,8701,5a8bc65990b245e5a138643cd4eb9837,14.0,14.75,,False,3
32453,8701,9b98b8c7a33c4b65b9aebfe6a799e6d9,0.0,0.75,4.25,True,7
32454,8701,fafdcd668e3743c1bb461111dcafc2a4,17.0,17.0,17.0,True,10
32455,8702,0b1e1539f2cc45b7b9fa7c272da2e1d7,21.0,,24.0,False,10
32456,8702,3f207df678b143eea3cee63160fa8bed,24.0,,,False,4
32457,8702,ae264e3637204a6fb9bb56bc8210ddfd,17.0,,24.0,False,7
32458,8703,2298d6c36e964ae4a3e7e9706d1fb8c2,0.0,0.5,,False,7
32459,8703,4d5c57ea9a6940dd891ad53e9dbe8da0,14.0,15.75,,False,5
32460,8703,9b98b8c7a33c4b65b9aebfe6a799e6d9,7.0,,,False,7
32461,8704,5a8bc65990b245e5a138643cd4eb9837,7.0,7.5,,False,3
32462,8704,9b98b8c7a33c4b65b9aebfe6a799e6d9,14.0,14.0,,False,7
32463,8705,2298d6c36e964ae4a3e7e9706d1fb8c2,7.0,10.5,7.0,False,7
32464,8705,4d5c57ea9a6940dd891ad53e9dbe8da0,17.0,17.0,17.75,True,5
32465,8705,f19421c1d4aa40978ebb69ca19b0e20d,24.0,24.0,24.25,True,5
32466,8705,fafdcd668e3743c1bb461111dcafc2a4,0.0,1.5,0.75,False,10
32467,8706,0b1e1539f2cc45b7b9fa7c272da2e1d7,0.0,1.0,8.75,True,10
32468,8706,2298d6c36e964ae4a3e7e9706d1fb8c2,24.0,24.0,,False,7
32469,8706,4d5c57ea9a6940dd891ad53e9dbe8da0,17.0,19.0,,False,5
32470,8706,ae264e3637204a6fb9bb56bc8210ddfd,14.0,14.75,,False,7
32471,8706,fafdcd668e3743c1bb461111dcafc2a4,21.0,21.0,22.5,True,10
32472,8707,4d5c57ea9a6940dd891ad53e9dbe8da0,0.0,1.0,,False,5
32473,8707,5a8bc65990b245e5a138643cd4eb9837,7.0,12.5,,False,3
32474,8707,9b98b8c7a33c4b65b9aebfe6a799e6d9,24.0,,,False,7
32475,8707,ae264e3637204a6fb9bb56bc8210ddfd,14.0,14.5,,False,7
32476,8707,fafdcd668e3743c1bb461111dcafc2a4,21.0,21.5,,False,10
32477,8708,0b1e1539f2cc45b7b9fa7c272da2e1d7,24.0,,,False,10
32478,8708,2298d6c36e964ae4a3e7e9706d1fb8c2,21.0,,23.0,False,7
32479,8708,5a8bc65990b245e5a138643cd4eb9837,0.0,,,False,3
32480,8708,fafdcd668e3743c1bb461111dcafc2a4,14.0,15.5,15.75,True,10
32481,8709,0b1e1539f2cc45b7b9fa7c272da2e1d7,0.0,3.25,5.0,True,10
32482,8709,2298d6c36e964ae4a3e7e9706d1fb8c2,21.0,23.0,21.25,False,7
32483,8709,2906b810c7d4411798c6938adc9daaa5,17.0,,21.25,False,7
32484,8709,f19421c1d4aa40978ebb69ca19b0e20d,24.0,25.75,26.75,True,5
32485,8710,0b1e1539f2cc45b7b9fa7c272da2e1d7,17.0,20.5,22.0,True,10
32486,8710,ae264e3637204a6fb9bb56bc8210ddfd,14.0,14.0,,False,7
32487,8710,fafdcd668e3743c1bb461111dcafc2a4,21.0,,22.0,False,10
32488,8711,0b1e1539f2cc45b7b9fa7c272da2e1d7,7.0,,15.0,False,10
32489,8711,2298d6c36e964ae4a3e7e9706d1fb8c2,24.0,24.5,25.75,True,7
32490,8711,9b98b8c7a33c4b65b9aebfe6a799e6d9,0.0,1.75,3.5,True,7
32491,8711,ae264e3637204a6fb9bb56bc8210ddfd,17.0,17.0,,False,7
32492,8711,fafdcd668e3743c1bb461111dcafc2a4,21.0,,23.5,False,10
32493,8712,2298d6c36e964ae4a3e7e9706d1fb8c2,14.0,14.0,19.5,True,7
32494,8712,2906b810c7d4411798c6938adc9daaa5,7.0,10.5,,False,7
32495,8712,9b98b8c7a33c4b65b9aebfe6a799e6d9,0.0,,,False,7
32496,8713,2298d6c36e964ae4a3e7e9706d1fb8c2,24.0,24.75,,False,7
32497,8713,4d5c57ea9a6940dd891ad53e9dbe8da0,0.0,0.0,,False,5
32498,8713,9b98b8c7a33c4b65b9aebfe6a799e6d9,14.0,14.25,,False,7
32499,8713,ae264e3637204a6fb9bb56bc8210ddfd,7.0,7.0,,False,7
32500,8714,2906b810c7d4411798c6938adc9daaa5,7.0,12.0,,False,7
32501,8714,3f207df678b143eea3cee63160fa8bed,0.0,,,False,4
32502,8714,9b98b8c7a33c4b65b9aebfe6a799e6d9,24.0,26.5,,False,7
32503,8715,2906b810c7d4411798c6938adc9daaa5,21.0,,,False,7
32504,8715,3f207df678b143eea3cee63160fa8bed,14.0,14.75,,False,4
32505,8715,f19421c1d4aa40978ebb69ca19b0e20d,7.0,7.75,7.75,True,5
32506,8715,fafdcd668e3743c1bb461111dcafc2a4,24.0,24.75,,False,10
32507,8716,0b1e1539f2cc45b7b9fa7c272da2e1d7,24.0,24.75,,False,10
32508,8716,2906b810c7d4411798c6938adc9daaa5,14.0,,,False,7
32509,8716,ae264e3637204a6fb9bb56bc8210ddfd,17.0,17.25,,False,7
32510,8717,4d5c57ea9a6940dd891ad53e9dbe8da0,24.0,27.75,28.5,True,5
32511,8717,9b98b8c7a33c4b65b9aebfe6a799e6d9,7.0,,,False,7
32512,8717,ae264e3637204a6fb9bb56bc8210ddfd,17.0,,,False,7
32513,8717,f19421c1d4aa40978ebb69ca19b0e20d,14.0,15.25,16.0,True,5
32514,8717,fafdcd668e3743c1bb461111dcafc2a4,0.0,0.0,0.25,True,10
32515,8718,0b1e1539f2cc45b7b9fa7c272da2e1d7,14.0,,17.75,False,10
32516,8718,2906b810c7d4411798c6938adc9daaa5,17.0,17.75,17.75,True,7
32517,8718,ae264e3637204a6fb9bb56bc8210ddfd,7.0,7.25,11.5,True,7
32518,8719,0b1e1539f2cc45b7b9fa7c272da2e1d7,0.0,3.5,,False,10
32519,8719,4d5c57ea9a6940dd891ad53e9dbe8da0,14.0,14.75,,False,5
32520,8719,ae264e3637204a6fb9bb56bc8210ddfd,24.0,24.25,,False,7
32521,8719,f19421c1d4aa40978ebb69ca19b0e20d,7.0,7.25,,False,5
